Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
3-Jun-22,"1,867.60","1,871.80","1,845.40","1,845.40","1,845.40",53,After
6-Jun-22,"1,849.00","1,854.10","1,839.20","1,839.20","1,839.20",142,After
7-Jun-22,"1,836.90","1,851.60","1,835.00","1,847.50","1,847.50","1,168",After
8-Jun-22,"1,844.80","1,855.00","1,844.40","1,851.90","1,851.90",218,After
9-Jun-22,"1,846.10","1,850.10","1,837.90","1,848.80","1,848.80",159,After
10-Jun-22,"1,842.70","1,875.60","1,823.90","1,871.50","1,871.50","1,490",After
13-Jun-22,"1,873.80","1,873.80","1,818.70","1,828.00","1,828.00",127,After
14-Jun-22,"1,825.00","1,825.50","1,805.30","1,809.50","1,809.50",536,After
15-Jun-22,"1,814.10","1,839.00","1,810.80","1,815.30","1,815.30",108,After
16-Jun-22,"1,819.20","1,850.60","1,814.90","1,845.70","1,845.70",136,After
17-Jun-22,"1,853.70","1,853.70","1,833.60","1,835.60","1,835.60",170,After
20-Jun-22,-,-,-,-,-,-,After
21-Jun-22,"1,835.30","1,838.60","1,830.10","1,834.60","1,834.60",216,After
